Dist Code,Year,State Code,State Name,Dist Name,RICE HARVEST PRICE (Rs per Quintal),PADDY HARVEST PRICE (Rs per Quintal),WHEAT HARVEST PRICE (Rs per Quintal),SORGHUM HARVEST PRICE (Rs per Quintal),PEARL MILLET HARVEST PRICE (Rs per Quintal),MAIZE HARVEST PRICE (Rs per Quintal),FINGER MILLET HARVEST PRICE (Rs per Quintal),BARLEY HARVEST PRICE (Rs per Quintal),CHICKPEA HARVEST PRICE (Rs per Quintal),PIGEONPEA HARVEST PRICE (Rs per Quintal),GROUNDNUT HARVEST PRICE (Rs per Quintal),SEASMUM HARVEST PRICE (Rs per Quintal),RAPE AND MUSTARD HARVEST PRICE (Rs per Quintal),CASTOR HARVEST PRICE (Rs per Quintal),LINSEED HARVEST PRICE (Rs per Quintal),SUGARCANE GUR HARVEST PRICE (Rs per Quintal),COTTON KAPAS HARVEST PRICE (Rs per Quintal)
804,2015,13,West Bengal,Murshidabad,2833.33,1560.0,1750.0,1675.5,1351.0,1372.5,1678.0,1428.0,4789.0,7318.5,4248.0,6806.0,3611.0,3279.0,4368.5,3325.0,4272.5
804,2016,13,West Bengal,Murshidabad,2564.33,1480.0,1750.0,1743.665,1400.0,1420.5,2084.0,1505.0,5500.0,4555.0,4350.0,6125.0,4000.0,3478.5,4100.0,3890.0,4837.0
805,2009,13,West Bengal,Burdwan,1512.0,846.0,1350.0,1016.0,905.0,882.5,1040.0,932.0,3200.0,3728.0,2528.5,4999.0,2726.0,2371.0,2800.0,3867.0,2965.0
805,2010,13,West Bengal,Burdwan,1679.0,1144.0,1100.0,1150.0,938.0,943.0,1100.0,1041.5,2315.0,3508.0,2856.0,4550.0,2800.0,2700.0,2549.5,3500.0,4018.0
805,2011,13,West Bengal,Burdwan,1759.0,1122.0,1050.0,1180.0,1032.0,1020.0,1131.0,1145.0,3313.0,3260.0,3288.0,4600.0,3092.5,3320.5,3212.5,3500.0,3810.0
805,2012,13,West Bengal,Burdwan,2176.0,1242.0,1428.0,1498.5,1249.5,1202.0,1564.0,1221.0,3453.0,3687.5,4158.0,6604.0,3857.0,3070.0,3371.0,3340.5,3996.0
805,2013,13,West Bengal,Burdwan,2241.5,1610.0,1663.0,1419.5,1317.5,1270.0,1787.5,1232.5,3308.0,3900.0,3781.0,8180.0,3900.0,3131.5,3822.0,3444.0,4509.0
805,2014,13,West Bengal,Burdwan,2760.0,1393.0,1500.0,1599.0,1288.0,1255.0,1653.5,1238.0,3586.0,4705.0,3913.0,8150.5,3900.0,3267.0,3775.0,3436.0,4200.0
805,2015,13,West Bengal,Burdwan,2833.33,1400.0,1650.0,1675.5,1351.0,1372.5,1678.0,1428.0,5450.0,7318.5,4248.0,6806.0,4800.0,3279.0,4368.5,3325.0,4272.5
805,2016,13,West Bengal,Burdwan,2564.33,1485.0,1629.0,1743.665,1400.0,1420.5,2084.0,1505.0,5232.5,4555.0,4350.0,6125.0,3600.0,3478.5,4100.0,3890.0,4837.0
806,2009,13,West Bengal,Birbhum,1576.0,834.0,1150.0,1016.0,905.0,882.5,1040.0,1600.0,2900.0,3728.0,2528.5,4999.0,2533.0,2371.0,2800.0,3221.0,2965.0
806,2010,13,West Bengal,Birbhum,1817.0,1033.0,1200.0,1150.0,938.0,943.0,1100.0,1650.0,2750.0,3508.0,2856.0,4550.0,2562.0,2700.0,2549.5,3200.0,4018.0
806,2011,13,West Bengal,Birbhum,1907.0,947.0,963.0,1180.0,1032.0,1020.0,1131.0,1145.0,3567.0,3260.0,3288.0,4600.0,3092.5,3320.5,3212.5,3044.0,3810.0
806,2012,13,West Bengal,Birbhum,2038.0,1012.0,1250.0,1498.5,1249.5,1202.0,1564.0,1221.0,3875.0,3687.5,4158.0,6604.0,3733.0,3070.0,3371.0,3452.0,3996.0
806,2013,13,West Bengal,Birbhum,2241.5,1415.0,1562.0,1419.5,1317.5,1270.0,1787.5,1232.5,3308.0,3900.0,3781.0,8180.0,3610.0,3131.5,3822.0,3444.0,4509.0
806,2015,13,West Bengal,Birbhum,2833.33,1250.0,1625.0,1675.5,1351.0,1372.5,1678.0,1428.0,4481.0,7318.5,4248.0,6806.0,4800.0,3279.0,4368.5,3325.0,4272.5
806,2016,13,West Bengal,Birbhum,2564.33,1510.0,1824.0,1743.665,1400.0,1420.5,2084.0,1505.0,4900.0,4555.0,4350.0,6125.0,4781.0,3478.5,4100.0,3890.0,4837.0
807,2009,13,West Bengal,Bankura,1572.0,870.0,950.0,1016.0,905.0,882.5,1040.0,932.0,2226.0,3728.0,2528.5,4999.0,3094.0,2371.0,2800.0,3300.0,2965.0
807,2010,13,West Bengal,Bankura,1645.0,941.0,950.0,1150.0,938.0,943.0,1100.0,1041.5,2315.0,3508.0,2856.0,4550.0,2800.0,2700.0,2549.5,2889.0,4018.0
807,2011,13,West Bengal,Bankura,1519.0,889.0,800.0,1180.0,1032.0,1020.0,1131.0,1145.0,3313.0,3260.0,3288.0,4600.0,3092.5,3320.5,3212.5,3031.0,3810.0
807,2012,13,West Bengal,Bankura,1661.0,1053.0,1428.0,1498.5,1249.5,1202.0,1564.0,1221.0,3453.0,3687.5,4158.0,6604.0,3219.0,3070.0,3371.0,3340.5,3996.0
807,2013,13,West Bengal,Bankura,2241.5,1373.0,1583.0,1419.5,1317.5,1270.0,1787.5,1232.5,3308.0,3900.0,3781.0,8180.0,3303.0,3131.5,3822.0,3444.0,4509.0
807,2014,13,West Bengal,Bankura,2760.0,1478.0,1513.0,1599.0,1288.0,1255.0,1653.5,1238.0,3586.0,4705.0,3913.0,8150.5,3700.0,3267.0,3775.0,3436.0,4200.0
810,2009,13,West Bengal,Hooghly,1742.0,911.0,1215.0,1016.0,905.0,882.5,1040.0,932.0,2226.0,3728.0,2528.5,4999.0,2050.0,2371.0,2800.0,2977.5,2965.0
810,2010,13,West Bengal,Hooghly,1782.0,1064.0,1100.0,1150.0,938.0,943.0,1100.0,1041.5,2315.0,3508.0,2856.0,4550.0,2488.0,2700.0,2549.5,2889.0,4018.0
810,2011,13,West Bengal,Hooghly,1750.0,980.0,1050.0,1180.0,1032.0,1020.0,1131.0,1145.0,3313.0,3260.0,3288.0,4600.0,3092.5,3320.5,3212.5,3031.0,3810.0
810,2012,13,West Bengal,Hooghly,1816.0,1063.0,1428.0,1498.5,1249.5,1202.0,1564.0,1221.0,3453.0,3687.5,4158.0,6604.0,3518.0,3070.0,3371.0,3340.5,3996.0
810,2013,13,West Bengal,Hooghly,2241.5,1533.0,1560.0,1419.5,1317.5,1270.0,1787.5,1232.5,3308.0,3900.0,3781.0,8180.0,3710.0,3131.5,3822.0,3444.0,4509.0
810,2014,13,West Bengal,Hooghly,2760.0,1442.0,1660.0,1599.0,1288.0,1255.0,1653.5,1238.0,3586.0,4705.0,3913.0,8150.5,3369.0,3267.0,3775.0,3436.0,4200.0
810,2015,13,West Bengal,Hooghly,2833.33,1140.0,1568.0,1675.5,1351.0,1372.5,1678.0,1428.0,4481.0,7318.5,4248.0,6806.0,3696.0,3279.0,4368.5,3325.0,4272.5
810,2016,13,West Bengal,Hooghly,2564.33,1595.0,1629.0,1743.665,1400.0,1420.5,2084.0,1505.0,5232.5,4555.0,4350.0,6125.0,4600.0,3478.5,4100.0,3890.0,4837.0
811,2009,13,West Bengal,Howrah,1864.0,935.0,1215.0,1016.0,905.0,882.5,1040.0,932.0,2226.0,3728.0,2528.5,4999.0,3035.0,2371.0,2800.0,2977.5,2965.0
811,2010,13,West Bengal,Howrah,1978.0,987.0,1200.0,1150.0,938.0,943.0,1100.0,1041.5,2315.0,3508.0,2856.0,4550.0,2400.0,2700.0,2549.5,2889.0,4018.0
811,2011,13,West Bengal,Howrah,2078.0,994.0,1219.0,1180.0,1032.0,1020.0,1131.0,1145.0,3313.0,3260.0,3288.0,4600.0,3092.5,3320.5,3212.5,3031.0,3810.0
811,2012,13,West Bengal,Howrah,2530.0,1187.0,1428.0,1498.5,1249.5,1202.0,1564.0,1221.0,3453.0,3687.5,4158.0,6604.0,3225.5,3070.0,3371.0,3340.5,3996.0
811,2013,13,West Bengal,Howrah,2241.5,1360.0,1100.0,1419.5,1317.5,1270.0,1787.5,1232.5,3308.0,3900.0,3781.0,8180.0,4000.0,3131.5,3822.0,3444.0,4509.0
811,2014,13,West Bengal,Howrah,2760.0,1375.0,1513.0,1599.0,1288.0,1255.0,1653.5,1238.0,3586.0,4705.0,3913.0,8150.5,4400.0,3267.0,3775.0,3436.0,4200.0
811,2015,13,West Bengal,Howrah,2833.33,1450.0,1568.0,1675.5,1351.0,1372.5,1678.0,1428.0,4481.0,7318.5,4248.0,6806.0,3696.0,3279.0,4368.5,3325.0,4272.5
811,2016,13,West Bengal,Howrah,2564.33,1475.0,1700.0,1743.665,1400.0,1420.5,2084.0,1505.0,5232.5,4555.0,4350.0,6125.0,4425.0,3478.5,4100.0,3890.0,4837.0
812,2009,13,West Bengal,Jalpaiguri,1568.0,864.0,1125.0,1016.0,905.0,882.5,1040.0,932.0,2226.0,3728.0,2528.5,4999.0,2564.0,2371.0,2800.0,2977.5,2965.0
812,2010,13,West Bengal,Jalpaiguri,1839.0,985.0,1233.0,1150.0,938.0,943.0,1100.0,1041.5,2315.0,3508.0,2856.0,4550.0,2621.0,2700.0,2549.5,2889.0,4018.0
812,2011,13,West Bengal,Jalpaiguri,1764.0,926.0,1050.0,1180.0,1032.0,1020.0,1131.0,1145.0,3313.0,3260.0,3288.0,4600.0,3092.5,3320.5,3212.5,3031.0,3810.0
812,2012,13,West Bengal,Jalpaiguri,2189.0,1128.0,1428.0,1498.5,1249.5,1202.0,1564.0,1221.0,3453.0,3687.5,4158.0,6604.0,3000.0,3070.0,3371.0,3340.5,3996.0
812,2013,13,West Bengal,Jalpaiguri,2241.5,1338.0,1511.0,1419.5,1317.5,1270.0,1787.5,1232.5,3308.0,3900.0,3781.0,8180.0,3255.0,3131.5,3822.0,3444.0,4509.0
812,2014,13,West Bengal,Jalpaiguri,2760.0,1372.0,1400.0,1599.0,1288.0,1255.0,1653.5,1238.0,3586.0,4705.0,3913.0,8150.5,3000.0,3267.0,3775.0,3436.0,4200.0
813,2009,13,West Bengal,Darjeeling,1441.0,789.0,1200.0,1016.0,905.0,882.5,1040.0,1175.0,2226.0,3728.0,2528.5,4999.0,1893.0,2371.0,2800.0,3189.0,2965.0
813,2010,13,West Bengal,Darjeeling,1750.0,951.0,1200.0,1150.0,938.0,943.0,1100.0,1041.5,2315.0,3508.0,2856.0,4550.0,2300.0,2700.0,2549.5,3406.0,4018.0
813,2011,13,West Bengal,Darjeeling,1347.0,1002.0,1133.0,1180.0,1032.0,1020.0,1131.0,1145.0,3313.0,3260.0,3288.0,4600.0,3092.5,3320.5,3212.5,3545.0,3810.0
813,2012,13,West Bengal,Darjeeling,1587.0,1021.0,1525.0,1498.5,1249.5,1202.0,1564.0,1762.0,5062.0,3687.5,4158.0,6604.0,2975.0,3070.0,3371.0,4846.0,3996.0
813,2014,13,West Bengal,Darjeeling,2760.0,1462.0,1460.0,1599.0,1288.0,1255.0,1653.5,1238.0,3586.0,4705.0,3913.0,8150.5,3440.0,3267.0,3775.0,3436.0,4200.0
813,2015,13,West Bengal,Darjeeling,2833.33,1500.0,1720.0,1675.5,1351.0,1372.5,1678.0,1428.0,4481.0,7318.5,4248.0,6806.0,3391.0,3279.0,4368.5,3325.0,4272.5
813,2016,13,West Bengal,Darjeeling,2564.33,1590.0,1808.0,1743.665,1400.0,1420.5,2084.0,1505.0,6200.0,4555.0,4350.0,6125.0,4325.0,3478.5,4100.0,3890.0,4837.0
814,2009,13,West Bengal,Malda,1605.0,921.0,1135.0,1016.0,905.0,882.5,1040.0,1263.0,2791.0,3728.0,2528.5,4999.0,2401.0,2371.0,2800.0,3094.0,2965.0
814,2010,13,West Bengal,Malda,1919.0,1083.0,1131.0,1150.0,938.0,943.0,1100.0,1041.5,3118.0,3508.0,2856.0,4550.0,2400.0,2700.0,2549.5,2950.0,4018.0
814,2011,13,West Bengal,Malda,1993.0,1057.0,1079.0,1180.0,1032.0,1020.0,1131.0,1415.0,4021.0,3260.0,3288.0,4600.0,3092.5,3320.5,3212.5,3000.0,3810.0
814,2012,13,West Bengal,Malda,2261.0,1162.0,1435.0,1498.5,1249.5,1202.0,1564.0,1221.0,4163.0,3687.5,4158.0,6604.0,3179.0,3070.0,3371.0,3230.0,3996.0
814,2013,13,West Bengal,Malda,2241.5,1754.0,1485.0,1419.5,1317.5,1270.0,1787.5,1232.5,3308.0,3900.0,3781.0,8180.0,3341.0,3131.5,3822.0,3444.0,4509.0
814,2014,13,West Bengal,Malda,2760.0,1372.0,1655.0,1599.0,1288.0,1255.0,1653.5,1238.0,3586.0,4705.0,3913.0,8150.5,3930.0,3267.0,3775.0,3436.0,4200.0
814,2015,13,West Bengal,Malda,2833.33,1550.0,1643.0,1675.5,1351.0,1372.5,1678.0,1428.0,6376.0,7318.5,4248.0,6806.0,4290.0,3279.0,4368.5,3325.0,4272.5
814,2016,13,West Bengal,Malda,2564.33,1480.0,1745.0,1743.665,1400.0,1420.5,2084.0,1505.0,8106.0,4555.0,4350.0,6125.0,4550.0,3478.5,4100.0,3890.0,4837.0
816,2009,13,West Bengal,Cooch Behar,1546.0,855.0,1173.0,1016.0,905.0,882.5,1040.0,932.0,2226.0,3728.0,2528.5,4999.0,2116.0,2371.0,2800.0,3238.0,2965.0
816,2010,13,West Bengal,Cooch Behar,1687.0,958.0,1200.0,1150.0,938.0,943.0,1100.0,1041.5,2315.0,3508.0,2856.0,4550.0,2050.0,2700.0,2549.5,2889.0,4018.0
816,2011,13,West Bengal,Cooch Behar,1634.0,949.0,1052.0,1180.0,1032.0,1020.0,1131.0,1145.0,3313.0,3260.0,3288.0,4600.0,3092.5,3320.5,3212.5,3031.0,3810.0
816,2012,13,West Bengal,Cooch Behar,1866.0,1020.0,1450.0,1498.5,1249.5,1202.0,1564.0,1221.0,3453.0,3687.5,4158.0,6604.0,2705.0,3070.0,3371.0,3340.5,3996.0
817,2009,13,West Bengal,Purulia,1539.0,854.0,1153.0,1016.0,905.0,882.5,1040.0,932.0,3180.0,3728.0,2528.5,4999.0,3033.0,2371.0,2800.0,3689.0,2965.0
817,2010,13,West Bengal,Purulia,1850.0,1067.0,1319.0,1150.0,938.0,943.0,1100.0,1041.5,2970.0,3508.0,2856.0,4550.0,3000.0,2700.0,2549.5,3549.0,4018.0
817,2011,13,West Bengal,Purulia,1755.0,1034.0,1190.0,1180.0,1032.0,1020.0,1131.0,1145.0,3790.0,3260.0,3288.0,4600.0,3092.5,3320.5,3212.5,3764.0,3810.0
817,2012,13,West Bengal,Purulia,1819.0,1057.0,1490.0,1498.5,1249.5,1202.0,1564.0,1221.0,4188.0,3687.5,4158.0,6604.0,2048.0,3070.0,3371.0,4366.0,3996.0
817,2013,13,West Bengal,Purulia,2241.5,1532.0,1545.0,1419.5,1317.5,1270.0,1787.5,1232.5,3308.0,3900.0,3781.0,8180.0,4336.0,3131.5,3822.0,3444.0,4509.0
817,2014,13,West Bengal,Purulia,2760.0,1305.0,1513.0,1599.0,1288.0,1255.0,1653.5,1238.0,3586.0,4705.0,3913.0,8150.5,3468.0,3267.0,3775.0,3436.0,4200.0
817,2015,13,West Bengal,Purulia,2833.33,1260.0,1568.0,1675.5,1351.0,1372.5,1678.0,1428.0,4481.0,7318.5,4248.0,6806.0,3696.0,3279.0,4368.5,3325.0,4272.5
817,2016,13,West Bengal,Purulia,2564.33,1400.0,1133.0,1743.665,1400.0,1420.5,2084.0,1505.0,8250.0,4555.0,4350.0,6125.0,3750.0,3478.5,4100.0,3890.0,4837.0
902,2009,2,Bihar,Muzaffarpur,1671.0,964.0,1000.0,1016.0,905.0,882.5,1040.0,932.0,2226.0,3728.0,2528.5,4999.0,2280.5,2371.0,2800.0,2977.5,2965.0
902,2010,2,Bihar,Muzaffarpur,1774.0,846.0,1047.0,1150.0,938.0,845.0,725.0,792.0,2401.0,3216.0,2856.0,4550.0,2641.0,2700.0,2172.0,2889.0,4018.0
902,2011,2,Bihar,Muzaffarpur,1750.0,849.0,1070.0,1180.0,1032.0,919.0,795.0,838.0,2524.0,2960.0,3288.0,4320.0,3036.0,3320.5,2451.0,3200.0,3810.0
902,2012,2,Bihar,Muzaffarpur,2006.5,1050.0,1173.0,1498.5,1249.5,1071.0,863.0,1124.0,3714.0,3500.0,4158.0,4320.0,3150.0,3070.0,3000.0,3340.5,3996.0
902,2013,2,Bihar,Muzaffarpur,2241.5,1123.0,1260.0,1419.5,1317.5,965.0,935.0,1000.0,3308.0,3822.0,3781.0,5000.0,3150.0,3131.5,3026.0,3444.0,4509.0
902,2014,2,Bihar,Muzaffarpur,2760.0,1112.0,1271.0,1599.0,1288.0,1099.0,1000.0,1138.0,3554.0,3925.0,3913.0,5500.0,3368.0,3267.0,3335.0,3436.0,4200.0
902,2015,2,Bihar,Muzaffarpur,2833.33,1045.0,1360.0,1675.5,1351.0,1098.0,1260.0,1144.0,3624.0,3200.0,4248.0,5500.0,3000.0,3279.0,3225.0,3325.0,4272.5
902,2016,2,Bihar,Muzaffarpur,2564.33,1104.0,1295.0,1743.665,1400.0,1128.0,1062.0,1155.0,3700.0,3651.0,4350.0,5600.0,3347.0,3478.5,3200.0,3890.0,4837.0
903,2009,2,Bihar,Darbhanga,1671.0,964.0,1196.0,1016.0,905.0,882.5,1040.0,932.0,2226.0,3728.0,2528.5,4999.0,2280.5,2371.0,2800.0,2977.5,2965.0
903,2010,2,Bihar,Darbhanga,1774.0,846.0,1100.0,1150.0,938.0,845.0,725.0,792.0,2401.0,3216.0,2856.0,3589.0,2461.0,2700.0,2172.0,3100.0,4018.0
903,2011,2,Bihar,Darbhanga,1750.0,881.0,1070.0,1180.0,1032.0,913.0,800.0,838.0,2524.0,3260.0,3288.0,4320.0,3036.0,3320.5,2451.0,3031.0,3810.0
903,2012,2,Bihar,Darbhanga,2006.5,1050.0,1200.0,1498.5,1249.5,1100.0,900.0,1128.0,3504.0,3966.0,4158.0,4320.0,3284.0,3070.0,2950.0,3340.5,3996.0
903,2013,2,Bihar,Darbhanga,2241.5,1050.0,1200.0,1419.5,1317.5,1081.0,935.0,1128.0,3600.0,3575.0,3781.0,5000.0,3300.0,3131.5,3026.0,3444.0,4509.0
903,2014,2,Bihar,Darbhanga,2760.0,1184.0,1200.0,1599.0,1288.0,1150.0,1000.0,1200.0,3800.0,3594.0,3913.0,5483.0,3200.0,3267.0,3775.0,3436.0,4200.0
903,2015,2,Bihar,Darbhanga,2833.33,1114.0,1367.0,1675.5,1351.0,1107.0,1066.0,1144.0,3624.0,3625.0,4248.0,6806.0,3395.0,3279.0,3060.0,3325.0,4272.5
903,2016,2,Bihar,Darbhanga,2564.33,1075.0,1299.0,1743.665,1400.0,1104.0,1062.0,1147.0,3700.0,3651.0,4350.0,6125.0,3347.0,3478.5,2578.0,3890.0,4837.0
904,2009,2,Bihar,Saharsa,1671.0,964.0,1050.0,1016.0,905.0,882.5,675.0,932.0,2226.0,3728.0,2528.5,4999.0,2280.5,2371.0,2800.0,2977.5,2965.0
904,2010,2,Bihar,Saharsa,1774.0,846.0,1047.0,1150.0,938.0,845.0,725.0,1041.5,2315.0,3508.0,2856.0,3777.0,2641.0,2700.0,2172.0,2889.0,4018.0
904,2011,2,Bihar,Saharsa,1750.0,881.0,1070.0,733.0,1032.0,913.0,795.0,1145.0,3313.0,3260.0,3288.0,4149.0,3036.0,3320.5,2451.0,3031.0,3810.0
904,2012,2,Bihar,Saharsa,2006.5,1027.0,1250.0,1498.5,1249.5,1058.0,863.0,1221.0,3453.0,3687.5,4158.0,4450.0,2850.0,3070.0,2938.0,3340.5,3996.0
904,2013,2,Bihar,Saharsa,2241.5,1116.0,1400.0,1419.5,1317.5,986.0,935.0,1232.5,3308.0,3900.0,3781.0,4750.0,3299.0,3131.5,3026.0,3444.0,4509.0
904,2014,2,Bihar,Saharsa,2760.0,1100.0,1200.0,1599.0,1288.0,983.0,1000.0,1138.0,3586.0,4705.0,3913.0,6500.0,3368.0,3267.0,3000.0,3436.0,4200.0
904,2015,2,Bihar,Saharsa,2833.33,1060.0,1250.0,1675.5,1351.0,1104.0,940.0,1144.0,4481.0,7318.5,4248.0,5192.0,3395.0,3279.0,3060.0,3325.0,4272.5
904,2016,2,Bihar,Saharsa,2564.33,1090.0,1265.0,1743.665,1400.0,1108.33,1062.0,1147.0,5232.5,4555.0,4350.0,4100.0,3300.0,3478.5,3150.0,3890.0,4837.0
905,2009,2,Bihar,Purnea,1671.0,964.0,1196.0,1016.0,905.0,882.5,1040.0,932.0,2226.0,3728.0,2528.5,3571.0,2280.5,2371.0,2800.0,2977.5,2965.0
905,2010,2,Bihar,Purnea,1774.0,846.0,1047.0,1150.0,938.0,845.0,1100.0,792.0,2401.0,3216.0,2856.0,3589.0,2641.0,2700.0,2172.0,2889.0,4018.0
905,2011,2,Bihar,Purnea,1750.0,881.0,1112.0,1180.0,1032.0,905.0,1131.0,1145.0,2524.0,3260.0,3288.0,3663.0,3036.0,3320.5,2451.0,3031.0,3810.0
905,2012,2,Bihar,Purnea,2006.5,817.0,1263.0,1498.5,1249.5,1127.0,1564.0,1221.0,3721.0,3582.0,4158.0,6604.0,3244.0,3070.0,2938.0,3340.5,3996.0
905,2013,2,Bihar,Purnea,2241.5,1100.0,1094.0,1419.5,1317.5,1131.0,1787.5,1232.5,3900.0,3575.0,3781.0,5000.0,3600.0,3131.5,2730.0,3444.0,4509.0
905,2014,2,Bihar,Purnea,2760.0,1040.0,1395.0,1599.0,1288.0,1076.0,1653.5,1238.0,3251.0,3594.0,3913.0,8150.5,3493.0,3267.0,3775.0,3436.0,4200.0
905,2015,2,Bihar,Purnea,2833.33,837.0,1326.0,1675.5,1351.0,1042.0,1678.0,1428.0,4481.0,3625.0,4248.0,6806.0,3395.0,3279.0,3060.0,3325.0,4272.5
905,2016,2,Bihar,Purnea,2564.33,1016.0,1299.0,1743.665,1400.0,1041.0,2084.0,1505.0,5232.5,3651.0,4350.0,4200.0,3347.0,3478.5,3062.0,3890.0,4837.0
906,2009,2,Bihar,Saran,1671.0,964.0,1196.0,1016.0,905.0,882.5,1040.0,932.0,2226.0,3728.0,2528.5,3797.0,2280.5,2371.0,2800.0,2977.5,2965.0
906,2010,2,Bihar,Saran,1774.0,846.0,1047.0,675.0,938.0,845.0,725.0,1041.5,2401.0,3216.0,2856.0,4550.0,2400.0,2700.0,2172.0,2889.0,4018.0
906,2011,2,Bihar,Saran,1750.0,881.0,1070.0,1180.0,1032.0,895.0,795.0,838.0,2524.0,3260.0,3288.0,4293.0,3036.0,3320.5,2451.0,3031.0,3810.0
906,2012,2,Bihar,Saran,2006.5,1027.0,1250.0,1498.5,1249.5,1025.0,863.0,1150.0,3504.0,3582.0,4158.0,4450.0,3200.0,3070.0,3371.0,3340.5,3996.0
906,2013,2,Bihar,Saran,2241.5,1220.0,1452.0,1419.5,1317.5,1179.0,935.0,1134.0,3376.0,3110.0,3781.0,5000.0,3500.0,3131.5,3822.0,3444.0,4509.0
906,2014,2,Bihar,Saran,2760.0,1092.0,1271.0,1599.0,1288.0,1175.0,1000.0,1138.0,3149.0,3144.0,3913.0,4623.0,3368.0,3267.0,3052.0,3436.0,4200.0
906,2015,2,Bihar,Saran,2833.33,1135.0,1284.0,1675.5,1351.0,1045.0,1066.0,1144.0,3624.0,3392.0,4248.0,4652.0,3395.0,3279.0,3060.0,3325.0,4272.5
906,2016,2,Bihar,Saran,2564.33,1095.0,1299.0,1743.665,1400.0,1137.33,1062.0,1505.0,3700.0,3651.0,4350.0,6125.0,3347.0,3478.5,4100.0,3890.0,4837.0
907,2009,2,Bihar,Patna,1671.0,964.0,1000.0,1016.0,905.0,700.0,1040.0,932.0,2226.0,3728.0,2528.5,4584.0,2280.5,2371.0,2800.0,2977.5,2965.0
907,2010,2,Bihar,Patna,1774.0,846.0,1000.0,1150.0,938.0,845.0,1100.0,700.0,2500.0,3000.0,2856.0,4550.0,2500.0,2700.0,2000.0,2889.0,4018.0
907,2011,2,Bihar,Patna,1750.0,881.0,1100.0,1180.0,1032.0,913.0,1131.0,838.0,2524.0,3200.0,3288.0,4307.0,2900.0,3320.5,2451.0,2950.0,3810.0
907,2012,2,Bihar,Patna,2006.5,1027.0,1267.0,757.0,1249.5,1064.0,863.0,1128.0,3993.0,3582.0,4158.0,4385.0,3578.0,3070.0,2670.0,3340.5,3996.0
